cell_id,session_date,direction,entry_minute,entry_price,shares,gross,holding_minutes,exit_minute,exit_price,exit_reason
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-15,long,181,326.1999,1563,-2547.533700000032,60.0,241,324.57,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-15,long,361,327.67,1563,625.1999999999646,30.0,390,328.07,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-16,long,31,334.5199,1438,2531.023799999952,150.0,181,336.28,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-17,long,271,343.33,1398,-1705.559999999959,30.0,301,342.11,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-18,long,61,346.69,1389,-361.13999999998737,30.0,91,346.43,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-18,long,121,347.02,1389,5861.580000000036,270.0,390,351.24,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-21,short,61,346.68,1329,-3933.839999999973,30.0,91,349.64,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-22,long,31,352.62,1344,5664.959999999966,360.0,390,356.835,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-25,short,121,355.16,1319,-2255.489999999973,60.0,181,356.87,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-28,long,31,362.35,1515,-3211.8000000000065,30.0,61,360.23,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-28,long,91,362.37,1515,-2060.4000000000206,30.0,121,361.01,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-03-28,long,331,363.59,1515,1893.75,60.0,390,364.84,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-01,short,151,359.36,1692,-575.2799999999577,30.0,181,359.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-01,short,211,359.08,1692,-1116.7200000000423,60.0,271,359.74,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-04,long,31,366.28,1840,5004.80000000005,360.0,390,369.0,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-05,short,61,364.2112,1935,6813.522000000042,330.0,390,360.69,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-06,short,31,353.47,2021,1111.5500000000234,120.0,151,352.92,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-06,short,181,351.445,2021,-2172.5749999999775,60.0,241,352.52,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-06,short,301,351.59,2021,-7639.380000000062,30.0,331,355.37,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-08,short,31,348.72,1992,-4183.1999999999325,30.0,61,350.82,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-08,short,301,349.48,1992,-1553.7599999999456,30.0,331,350.26,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-11,short,61,342.5,1946,-642.1799999999689,90.0,151,342.83,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-11,short,181,342.22,1946,-1634.6399999999512,30.0,211,343.06,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-11,short,301,342.34,1946,-1634.6400000000629,30.0,331,343.18,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-13,long,31,341.73,1997,9186.199999999944,360.0,390,346.33,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-14,short,31,343.75,2015,10991.824999999964,360.0,390,338.295,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-18,long,61,340.541,1994,-2107.2592000000195,30.0,91,339.4842,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-19,long,31,340.93,2110,10877.049999999947,360.0,390,346.085,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-20,short,31,342.83,2005,-2566.4000000000597,60.0,91,344.11,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-20,short,121,341.97,2005,-1904.7499999999795,150.0,271,342.92,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-20,short,301,341.81,2005,1463.650000000037,90.0,390,341.08,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-21,short,301,336.37,1992,4003.919999999982,90.0,390,334.36,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-22,short,61,331.17,2024,-870.3200000000138,60.0,121,331.6,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-22,short,151,329.25,2024,7832.88000000001,240.0,390,325.38,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-26,short,31,322.96,2068,2316.16000000001,150.0,181,321.84,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-26,short,211,321.615,2068,8406.419999999995,180.0,390,317.55,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-27,long,31,321.075,2017,-8824.375,30.0,61,316.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-27,long,181,321.88,2017,-2400.2299999999973,60.0,241,320.69,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-28,long,241,326.82,1976,1185.7975999999949,150.0,390,327.4201,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-04-29,short,181,319.67,1682,11336.680000000015,210.0,390,312.93,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-02,long,31,315.63,1596,-1739.6399999999592,60.0,91,314.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-04,short,61,315.87,1527,275.01269999997226,90.0,151,315.6899,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-04,long,331,324.71,1527,7619.730000000014,60.0,390,329.7,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-05,short,31,321.05,1434,11629.740000000023,360.0,390,312.94,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-06,short,31,305.93,1385,-6107.849999999957,30.0,61,310.34,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-09,short,91,300.19,1405,28.099999999974557,60.0,151,300.17,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-09,short,211,299.45,1405,4.636499999953799,120.0,331,299.4467,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-11,short,271,292.59,1396,-2903.6800000000567,30.0,301,294.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-13,long,31,298.46,1390,111.20000000005803,270.0,301,298.54,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-13,long,331,300.85,1390,1084.1999999999625,60.0,390,301.63,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-18,short,121,296.35,1290,6837.000000000018,270.0,390,291.05,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-20,short,151,286.47,1402,-3042.339999999951,240.0,390,288.64,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-24,short,31,285.15,1426,-884.1200000000047,120.0,151,285.77,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-24,short,241,284.4,1426,-2566.800000000017,30.0,271,286.2,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-25,long,61,289.72,1541,-61.64000000003165,30.0,91,289.68,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-25,long,331,291.62,1541,-801.319999999972,60.0,390,291.1,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-26,long,31,295.54,1638,6388.199999999964,360.0,390,299.44,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-27,long,31,305.27,1504,466.2400000000034,60.0,91,305.58,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-27,long,151,306.99,1504,2917.7599999999966,240.0,390,308.93,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-05-31,short,31,305.99,1535,-936.350000000021,30.0,61,306.6,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-02,long,181,311.14,1684,5607.720000000067,210.0,390,314.47,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-03,short,121,305.12,1629,-1400.940000000022,30.0,151,305.98,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-10,short,31,291.4,2098,3692.2701999999117,210.0,241,289.6401,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-13,short,361,275.76,1981,841.9250000000228,30.0,390,275.335,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-15,long,361,284.98,1794,-4074.1740000000277,30.0,390,282.709,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-16,short,61,273.2101,1760,-105.42399999994814,60.0,121,273.27,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-16,short,151,271.92,1760,-2200.0,90.0,241,273.17,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-16,short,271,270.64,1760,-1144.00000000006,120.0,390,271.29,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-17,long,31,275.13,1748,-4911.880000000003,30.0,61,272.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-17,long,121,274.81,1748,-2464.680000000043,30.0,151,273.4,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-17,long,241,276.17,1748,-2053.9000000000196,150.0,390,274.995,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-21,long,31,281.94,1800,-108.00000000000409,150.0,181,281.88,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-21,long,211,282.32,1800,-1169.999999999959,60.0,271,281.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-21,long,331,282.07,1800,-362.1599999999489,30.0,361,281.8688,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-22,long,61,284.11,1707,-4643.040000000046,90.0,151,281.39,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-24,long,31,290.2517,1704,7068.7031999999135,360.0,390,294.4,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-28,short,121,288.25,1602,7545.419999999979,270.0,390,283.54,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-06-30,short,31,277.33,1651,-2658.1100000000224,60.0,91,278.94,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-05,long,331,285.81,1778,1706.7022000000084,60.0,390,286.7699,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-07,long,31,292.4202,2008,5407.343199999908,360.0,390,295.1131,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-11,short,31,289.0,2539,-2919.8499999999412,90.0,121,290.15,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-11,short,151,289.69,2539,-355.4599999999656,30.0,181,289.83,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-11,short,361,289.015,2539,660.1399999999774,30.0,390,288.755,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-14,short,31,281.5,2451,147.06000000000586,60.0,91,281.44,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-19,long,121,295.75,2717,6914.7650000000385,270.0,390,298.295,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-20,long,61,301.0501,2742,-432.1392000000076,210.0,271,300.8925,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-20,long,301,302.63,2742,767.7600000000808,90.0,390,302.91,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-21,long,181,306.38,2642,-1743.7199999999161,60.0,241,305.72,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-22,short,121,303.87,2808,5236.920000000021,240.0,361,302.005,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-25,short,61,299.7,2606,-2136.6594000000478,30.0,91,300.5199,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-26,short,61,296.2214,2662,-315.7131999998883,30.0,91,296.34,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-26,short,121,295.4,2662,3167.7799999999943,270.0,390,294.21,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-27,long,31,301.22,2484,2334.9599999999955,240.0,271,302.16,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-27,long,301,302.95,2484,10109.879999999981,90.0,390,307.02,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-28,short,31,303.75,2117,-4085.810000000015,60.0,91,305.68,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-07-29,long,61,314.3,2067,-2521.740000000056,30.0,91,313.08,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-01,long,91,318.24,2181,-2835.3000000000256,90.0,181,316.94,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-03,long,31,319.15,2191,8238.160000000104,360.0,390,322.91,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-08,long,31,325.811,2107,-2319.8069999999984,30.0,61,324.71,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-09,short,31,316.45,2257,-438.5350999999964,30.0,61,316.6443,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-12,long,331,329.52,2146,1995.7800000000148,60.0,390,330.45,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-16,short,91,330.06,2320,-3477.447999999981,30.0,121,331.5589,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-17,short,91,326.99,2900,-2058.999999999941,30.0,121,327.7,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-17,short,151,326.7584,2900,-2701.929999999936,30.0,181,327.6901,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-19,short,31,324.26,2850,3391.499999999999,360.0,390,323.07,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-22,short,61,316.15,2701,5456.019999999953,330.0,390,314.13,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-23,long,61,315.74,2429,-3983.5599999999667,30.0,91,314.1,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-24,long,121,316.43,2749,-3298.7999999999683,90.0,211,315.23,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-25,long,61,318.8999,2710,-4308.629000000001,60.0,121,317.31,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-25,long,271,318.6295,2710,272.3550000000296,30.0,301,318.73,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-26,short,61,316.49,2531,22298.110000000015,330.0,390,307.68,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-08-30,short,61,302.19,2266,2651.2200000000416,330.0,390,301.02,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-01,short,91,293.948,2658,-3806.256000000043,150.0,241,295.38,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-02,short,241,295.9,2895,3734.549999999895,150.0,390,294.61,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-06,short,31,293.19,3077,-6277.080000000061,60.0,91,295.23,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-07,long,31,294.73,3096,-1297.2240000001225,30.0,61,294.311,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-07,long,121,295.91,3096,-1300.6296000001475,60.0,181,295.4899,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-07,long,211,296.36,3096,-309.6000000000704,30.0,241,296.26,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-07,long,271,297.56,3096,4334.3999999999305,120.0,390,298.96,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-08,long,121,301.46,2687,-2741.008699999883,30.0,151,300.4399,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-09,long,31,304.56,2609,6731.219999999957,360.0,390,307.14,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-12,long,31,310.59,2374,-1970.4199999999623,60.0,91,309.76,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-13,short,31,300.3501,2581,826.1781000000642,30.0,61,300.03,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-13,short,91,298.25,2581,-1651.8399999999654,150.0,241,298.89,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-13,short,271,297.9401,2581,10504.928099999914,120.0,390,293.87,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-15,short,91,291.34,2022,-1374.9600000000137,30.0,121,292.02,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-15,short,151,291.305,2022,-2173.6499999999774,60.0,211,292.38,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-15,short,361,289.59,2022,-3275.640000000009,30.0,390,291.21,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-16,short,31,285.75,2114,-3392.9700000000394,30.0,61,287.355,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-22,short,91,279.65,2364,-2033.040000000032,90.0,181,280.51,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-23,short,31,275.1,2381,-1523.8399999999676,90.0,121,275.74,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-23,short,151,275.11,2381,-95.23999999991258,240.0,390,275.15,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-26,long,31,277.66,2374,-154.30999999999506,60.0,91,277.595,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-28,long,61,276.01,2544,-25.439999999976862,30.0,91,276.0,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-28,long,121,277.0,2544,7937.280000000013,270.0,390,280.12,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-29,short,31,272.81,2401,-216.0899999999413,120.0,151,272.9,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-29,short,181,271.4891,2401,-1538.800899999969,210.0,390,272.13,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-09-30,long,121,274.72,2549,-5518.585000000055,30.0,151,272.555,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-03,long,61,271.57,2650,-2040.4999999999523,90.0,151,270.8,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-03,long,211,271.3199,2650,5618.2649999999485,180.0,390,273.44,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-04,long,31,281.3,3015,-663.3000000000843,180.0,211,281.08,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-04,long,271,281.455,3015,-1673.3250000000205,30.0,301,280.9,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-04,long,331,282.005,3015,-1793.9249999999095,30.0,361,281.41,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-05,short,61,276.25,2579,-1521.609999999936,60.0,121,276.84,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-07,short,31,272.02,2657,7492.739999999983,360.0,390,269.2,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-10,short,31,267.06,2444,-1661.9200000000167,30.0,61,267.74,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-10,short,91,265.3396,2444,-5548.857599999988,180.0,271,267.61,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-11,short,31,262.4,2455,-1730.7750000001001,60.0,91,263.105,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-13,long,151,266.92,2556,5418.720000000009,240.0,390,269.04,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-14,short,61,265.21,2328,11546.879999999957,330.0,390,260.25,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-17,long,61,268.905,2227,-2505.375,30.0,91,267.78,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-19,long,61,273.63,2050,-4824.264999999979,30.0,91,271.2767,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-20,long,61,274.33,2154,-2627.8799999999374,60.0,121,273.11,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-21,long,211,272.61,2213,6373.439999999992,180.0,390,275.49,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-24,short,61,272.48,2174,-5163.249999999999,30.0,91,274.855,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-25,long,31,282.65,2293,22.930000000108862,180.0,211,282.66,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-25,long,301,283.44,2293,-343.94999999994803,30.0,331,283.29,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-25,long,361,284.21,2293,-412.7400000000158,30.0,390,284.03,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-27,short,31,273.86,2134,-7020.859999999923,30.0,61,277.15,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-27,short,331,272.7,2134,-1728.540000000004,30.0,361,273.51,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-10-28,long,31,274.83,2352,14794.080000000042,360.0,390,281.12,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-02,short,361,266.94,2212,1537.3399999999851,30.0,390,266.245,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-03,short,31,260.55,2202,-6407.819999999929,30.0,61,263.46,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-08,long,121,271.7256,2423,737.5611999999684,30.0,151,272.03,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-08,long,211,272.1801,2423,-6154.662299999989,30.0,241,269.64,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-09,short,271,264.16,2405,-2032.224999999929,30.0,301,265.005,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-09,short,331,263.55,2405,-1851.849999999957,30.0,361,264.32,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-10,long,31,278.04,2222,-977.679999999995,30.0,61,277.6,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-10,long,91,278.3,2222,1310.7578000000005,90.0,181,278.8899,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-10,long,241,278.73,2222,8932.439999999957,150.0,390,282.75,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-11,long,61,285.46,1611,-3286.439999999942,60.0,121,283.42,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-11,long,211,286.12,1611,2795.0850000000223,180.0,390,287.855,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-16,short,61,285.5799,1628,-993.2427999999813,60.0,121,286.19,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-23,long,31,287.805,1884,-2062.980000000052,120.0,151,286.71,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-23,long,301,289.16,1884,-960.84000000009,90.0,390,288.65,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-28,short,361,281.865,1968,-1820.4000000000224,30.0,390,282.79,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-29,short,121,279.6,1933,-2609.549999999933,90.0,211,280.95,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-29,short,241,279.64,1933,-1510.4462000000367,30.0,271,280.4214,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-11-30,long,271,286.22,1920,12595.199999999895,120.0,390,292.78,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-01,long,31,295.24,1793,-6401.0099999999875,30.0,61,291.67,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-05,short,151,288.6818,2913,-810.3965999999123,30.0,181,288.96,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-05,short,211,288.02,2913,-320.43000000003974,30.0,241,288.13,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-05,short,271,287.1401,2913,-1252.2986999999284,120.0,390,287.57,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-06,short,31,284.2899,2818,7551.958199999917,360.0,390,281.61,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-08,long,61,283.99,2860,-2073.500000000065,60.0,121,283.265,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-08,long,151,283.63,2860,-1919.345999999906,30.0,181,282.9589,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-14,long,31,289.9,2729,-245.60999999993209,150.0,181,289.81,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-15,short,31,279.58,2794,7515.860000000008,360.0,390,276.89,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-16,short,121,273.52,2543,-419.595000000052,60.0,181,273.685,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-16,short,211,273.02,2543,-585.398600000063,60.0,271,273.2502,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-19,short,31,271.51,2583,-2634.6599999999535,30.0,61,272.53,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-19,short,91,271.22,2583,2996.2800000000625,300.0,390,270.06,end_of_session
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-21,long,61,272.41,3613,1878.7599999999359,120.0,181,272.93,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-21,long,211,273.81,3613,-1951.020000000074,150.0,361,273.27,scheduled_fill
corrected_execution__halt_aware__with_dividends__slip_0p0025,2022-12-22,short,31,268.33,3391,5798.609999999963,330.0,361,266.62,scheduled_fill
